benchmark_id,Model,ROC,precision at rank n,execution time
wine_benchmark_0981,KNN,0.6571,0.0,0.4394
wine_benchmark_0981,LOF,0.657,0.0263,0.3283
wine_benchmark_0981,PCA,0.6176,0.0,0.006
wine_benchmark_0981,LODA,0.6376,0.0,0.048
wine_benchmark_0982,KNN,0.7315,0.0526,0.4342
wine_benchmark_0982,LOF,0.6936,0.0789,0.3319
wine_benchmark_0982,PCA,0.6562,0.0526,0.006
wine_benchmark_0982,LODA,0.6834,0.0526,0.043
wine_benchmark_0983,KNN,0.683,0.0789,0.4356
wine_benchmark_0983,LOF,0.6576,0.0526,0.3393
wine_benchmark_0983,PCA,0.6066,0.0263,0.006
wine_benchmark_0983,LODA,0.5996,0.0263,0.045
wine_benchmark_0984,KNN,0.7544,0.1053,0.4544
wine_benchmark_0984,LOF,0.7023,0.0789,0.3513
wine_benchmark_0984,PCA,0.6914,0.0789,0.006
wine_benchmark_0984,LODA,0.6369,0.0263,0.044
wine_benchmark_0985,KNN,0.5874,0.0789,0.4244
wine_benchmark_0985,LOF,0.5591,0.0526,0.3343
wine_benchmark_0985,PCA,0.537,0.0526,0.006
wine_benchmark_0985,LODA,0.5359,0.027,0.05
wine_benchmark_0986,KNN,0.7001,0.027,0.4254
wine_benchmark_0986,LOF,0.6791,0.0526,0.3243
wine_benchmark_0986,PCA,0.6329,0.0263,0.006
wine_benchmark_0986,LODA,0.5724,0.0,0.049
wine_benchmark_0987,KNN,0.6722,0.0,0.4199
wine_benchmark_0987,LOF,0.662,0.0263,0.3378
wine_benchmark_0987,PCA,0.6531,0.0526,0.006
wine_benchmark_0987,LODA,0.6645,0.0,0.045
wine_benchmark_0988,KNN,0.6736,0.0263,0.434
wine_benchmark_0988,LOF,0.6659,0.0263,0.3323
wine_benchmark_0988,PCA,0.5862,0.0263,0.006
wine_benchmark_0988,LODA,0.5599,0.0,0.042
wine_benchmark_0989,KNN,0.6632,0.0526,0.4364
wine_benchmark_0989,LOF,0.6556,0.0811,0.3363
wine_benchmark_0989,PCA,0.69,0.0,0.006
wine_benchmark_0989,LODA,0.7053,0.0,0.047
wine_benchmark_0990,KNN,0.6778,0.0526,0.4604
wine_benchmark_0990,LOF,0.5679,0.0,0.3503
wine_benchmark_0990,PCA,0.6014,0.0526,0.006
wine_benchmark_0990,LODA,0.5701,0.027,0.049
wine_benchmark_0991,KNN,0.6187,0.0263,0.4344
wine_benchmark_0991,LOF,0.5747,0.0526,0.3513
wine_benchmark_0991,PCA,0.6068,0.0,0.006
wine_benchmark_0991,LODA,0.5424,0.0,0.048
wine_benchmark_0992,KNN,0.5824,0.0263,0.4439
wine_benchmark_0992,LOF,0.5675,0.0263,0.3508
wine_benchmark_0992,PCA,0.6104,0.0263,0.007
wine_benchmark_0992,LODA,0.5421,0.0526,0.048
wine_benchmark_0993,KNN,0.6222,0.1081,0.423
wine_benchmark_0993,LOF,0.6095,0.0526,0.3253
wine_benchmark_0993,PCA,0.6276,0.1081,0.0065
wine_benchmark_0993,LODA,0.6347,0.0789,0.039
wine_benchmark_0994,KNN,0.6602,0.1053,0.4214
wine_benchmark_0994,LOF,0.6471,0.0789,0.3423
wine_benchmark_0994,PCA,0.5764,0.0526,0.006
wine_benchmark_0994,LODA,0.5738,0.0789,0.044
wine_benchmark_0995,KNN,0.7097,0.0263,0.4274
wine_benchmark_0995,LOF,0.6994,0.0526,0.3253
wine_benchmark_0995,PCA,0.6817,0.027,0.006
wine_benchmark_0995,LODA,0.7039,0.0,0.049
wine_benchmark_0996,KNN,0.6648,0.0789,0.4304
wine_benchmark_0996,LOF,0.6577,0.1053,0.3203
wine_benchmark_0996,PCA,0.6373,0.0263,0.0065
wine_benchmark_0996,LODA,0.6287,0.0811,0.045
wine_benchmark_0997,KNN,0.66,0.1053,0.4374
wine_benchmark_0997,LOF,0.6953,0.0789,0.3398
wine_benchmark_0997,PCA,0.6699,0.0789,0.007
wine_benchmark_0997,LODA,0.6395,0.0789,0.0571
wine_benchmark_0998,KNN,0.6527,0.0811,0.4239
wine_benchmark_0998,LOF,0.6732,0.0526,0.3243
wine_benchmark_0998,PCA,0.6343,0.0263,0.008
wine_benchmark_0998,LODA,0.6566,0.027,0.0561
wine_benchmark_0999,KNN,0.6885,0.0263,0.4317
wine_benchmark_0999,LOF,0.7035,0.0263,0.3323
wine_benchmark_0999,PCA,0.6424,0.0,0.01
wine_benchmark_0999,LODA,0.5913,0.0,0.038
wine_benchmark_1000,KNN,0.687,0.0789,0.4404
wine_benchmark_1000,LOF,0.6481,0.0526,0.3288
wine_benchmark_1000,PCA,0.6095,0.0526,0.006
wine_benchmark_1000,LODA,0.6511,0.0789,0.046
wine_benchmark_1001,KNN,0.5727,0.0,0.4474
wine_benchmark_1001,LOF,0.5428,0.0,0.3578
wine_benchmark_1001,PCA,0.6225,0.0,0.007
wine_benchmark_1001,LODA,0.6505,0.0,0.044
wine_benchmark_1002,KNN,0.66,0.0263,0.4274
wine_benchmark_1002,LOF,0.5956,0.0263,0.3323
wine_benchmark_1002,PCA,0.5223,0.0263,0.007
wine_benchmark_1002,LODA,0.5374,0.0,0.042
wine_benchmark_1003,KNN,0.651,0.0263,0.4324
wine_benchmark_1003,LOF,0.6182,0.0,0.3553
wine_benchmark_1003,PCA,0.5329,0.0263,0.006
wine_benchmark_1003,LODA,0.5649,0.0263,0.05
wine_benchmark_1004,KNN,0.6427,0.0,0.4244
wine_benchmark_1004,LOF,0.5799,0.0263,0.3298
wine_benchmark_1004,PCA,0.632,0.0,0.007
wine_benchmark_1004,LODA,0.608,0.0,0.044
wine_benchmark_1005,KNN,0.6713,0.0,0.4369
wine_benchmark_1005,LOF,0.608,0.0,0.3528
wine_benchmark_1005,PCA,0.551,0.0,0.006
wine_benchmark_1005,LODA,0.6021,0.0,0.042
wine_benchmark_1006,KNN,0.659,0.0,0.4216
wine_benchmark_1006,LOF,0.638,0.0263,0.3173
wine_benchmark_1006,PCA,0.5678,0.0,0.008
wine_benchmark_1006,LODA,0.5302,0.0,0.042
wine_benchmark_1007,KNN,0.6577,0.0,0.4265
wine_benchmark_1007,LOF,0.6201,0.0263,0.3363
wine_benchmark_1007,PCA,0.6436,0.0,0.006
wine_benchmark_1007,LODA,0.6667,0.0,0.05
wine_benchmark_1008,KNN,0.611,0.0526,0.4334
wine_benchmark_1008,LOF,0.5616,0.0263,0.3193
wine_benchmark_1008,PCA,0.5765,0.0,0.006
wine_benchmark_1008,LODA,0.6519,0.0,0.044
wine_benchmark_1009,KNN,0.6299,0.0,0.4283
wine_benchmark_1009,LOF,0.6138,0.0,0.3263
wine_benchmark_1009,PCA,0.6296,0.0,0.006
wine_benchmark_1009,LODA,0.6833,0.0,0.044
wine_benchmark_1010,KNN,0.6278,0.0263,0.4234
wine_benchmark_1010,LOF,0.5806,0.0263,0.3253
wine_benchmark_1010,PCA,0.5743,0.027,0.006
wine_benchmark_1010,LODA,0.5457,0.0263,0.0415
wine_benchmark_1011,KNN,0.6483,0.0,0.455
wine_benchmark_1011,LOF,0.6242,0.0,0.3607
wine_benchmark_1011,PCA,0.6064,0.0263,0.006
wine_benchmark_1011,LODA,0.6104,0.027,0.045
wine_benchmark_1012,KNN,0.6768,0.0,0.4354
wine_benchmark_1012,LOF,0.6273,0.0263,0.3433
wine_benchmark_1012,PCA,0.555,0.0,0.006
wine_benchmark_1012,LODA,0.6175,0.0,0.044
wine_benchmark_1013,KNN,0.6559,0.0,0.4364
wine_benchmark_1013,LOF,0.6221,0.0526,0.3253
wine_benchmark_1013,PCA,0.6765,0.0,0.006
wine_benchmark_1013,LODA,0.6313,0.0,0.045
wine_benchmark_1014,KNN,0.5736,0.0,0.4284
wine_benchmark_1014,LOF,0.577,0.0526,0.3523
wine_benchmark_1014,PCA,0.5785,0.0,0.008
wine_benchmark_1014,LODA,0.6598,0.0,0.048
wine_benchmark_1015,KNN,0.6576,0.0,0.4624
wine_benchmark_1015,LOF,0.6314,0.0,0.3453
wine_benchmark_1015,PCA,0.5938,0.0,0.007
wine_benchmark_1015,LODA,0.6312,0.0,0.0551
wine_benchmark_1016,KNN,0.6922,0.1316,0.4539
wine_benchmark_1016,LOF,0.6488,0.0263,0.3433
wine_benchmark_1016,PCA,0.6281,0.0789,0.01
wine_benchmark_1016,LODA,0.6074,0.0263,0.052
wine_benchmark_1017,KNN,0.6492,0.027,0.4424
wine_benchmark_1017,LOF,0.6221,0.0263,0.3393
wine_benchmark_1017,PCA,0.5876,0.0,0.006
wine_benchmark_1017,LODA,0.6298,0.0263,0.037
wine_benchmark_1018,KNN,0.675,0.0,0.4264
wine_benchmark_1018,LOF,0.6231,0.0,0.3248
wine_benchmark_1018,PCA,0.6338,0.0,0.009
wine_benchmark_1018,LODA,0.6513,0.0,0.044
wine_benchmark_1019,KNN,0.594,0.0789,0.4434
wine_benchmark_1019,LOF,0.5743,0.0526,0.3363
wine_benchmark_1019,PCA,0.6365,0.0263,0.019
wine_benchmark_1019,LODA,0.5584,0.0,0.044
wine_benchmark_1020,KNN,0.6269,0.0263,0.4294
wine_benchmark_1020,LOF,0.5991,0.0,0.3313
wine_benchmark_1020,PCA,0.5203,0.0,0.009
wine_benchmark_1020,LODA,0.5089,0.0,0.051
wine_benchmark_1021,KNN,0.6061,0.0,0.3733
wine_benchmark_1021,LOF,0.5477,0.0,0.2753
wine_benchmark_1021,PCA,0.5659,0.0,0.005
wine_benchmark_1021,LODA,0.593,0.0303,0.051
wine_benchmark_1022,KNN,0.5882,0.0606,0.3813
wine_benchmark_1022,LOF,0.5669,0.0303,0.2752
wine_benchmark_1022,PCA,0.578,0.0606,0.011
wine_benchmark_1022,LODA,0.5784,0.0606,0.044
wine_benchmark_1023,KNN,0.5486,0.0,0.3758
wine_benchmark_1023,LOF,0.5859,0.0,0.2773
wine_benchmark_1023,PCA,0.6171,0.0303,0.013
wine_benchmark_1023,LODA,0.6114,0.0303,0.046
wine_benchmark_1024,KNN,0.6119,0.0,0.3683
wine_benchmark_1024,LOF,0.5841,0.0312,0.2733
wine_benchmark_1024,PCA,0.6123,0.0312,0.0155
wine_benchmark_1024,LODA,0.5189,0.0312,0.0371
wine_benchmark_1025,KNN,0.6125,0.0606,0.3811
wine_benchmark_1025,LOF,0.5742,0.0606,0.2773
wine_benchmark_1025,PCA,0.5784,0.0,0.007
wine_benchmark_1025,LODA,0.5755,0.0,0.0476
wine_benchmark_1026,KNN,0.5721,0.0,0.3813
wine_benchmark_1026,LOF,0.5665,0.0,0.2672
wine_benchmark_1026,PCA,0.5396,0.0,0.006
wine_benchmark_1026,LODA,0.5303,0.0303,0.049
wine_benchmark_1027,KNN,0.5628,0.0,0.3773
wine_benchmark_1027,LOF,0.5526,0.0,0.3033
wine_benchmark_1027,PCA,0.5076,0.0,0.005
wine_benchmark_1027,LODA,0.4964,0.0,0.049
wine_benchmark_1028,KNN,0.5502,0.0,0.3743
wine_benchmark_1028,LOF,0.5866,0.0,0.2692
wine_benchmark_1028,PCA,0.4976,0.0,0.006
wine_benchmark_1028,LODA,0.565,0.0,0.046
wine_benchmark_1029,KNN,0.5772,0.0312,0.3763
wine_benchmark_1029,LOF,0.5888,0.0,0.2923
wine_benchmark_1029,PCA,0.5564,0.0312,0.006
wine_benchmark_1029,LODA,0.5503,0.0323,0.047
wine_benchmark_1030,KNN,0.5206,0.0909,0.3723
wine_benchmark_1030,LOF,0.4583,0.0303,0.2702
wine_benchmark_1030,PCA,0.5396,0.0909,0.006
wine_benchmark_1030,LODA,0.5491,0.0,0.0425
wine_benchmark_1031,KNN,0.488,0.0312,0.3633
wine_benchmark_1031,LOF,0.522,0.0312,0.2702
wine_benchmark_1031,PCA,0.5469,0.0312,0.006
wine_benchmark_1031,LODA,0.5942,0.0323,0.042
wine_benchmark_1032,KNN,0.6427,0.0312,0.3788
wine_benchmark_1032,LOF,0.5987,0.0312,0.2923
wine_benchmark_1032,PCA,0.5754,0.0312,0.006
wine_benchmark_1032,LODA,0.5816,0.0312,0.044
wine_benchmark_1033,KNN,0.6954,0.1562,0.3663
wine_benchmark_1033,LOF,0.6941,0.1562,0.2983
wine_benchmark_1033,PCA,0.6376,0.0625,0.006
wine_benchmark_1033,LODA,0.625,0.0938,0.035
wine_benchmark_1034,KNN,0.5406,0.0606,0.3651
wine_benchmark_1034,LOF,0.566,0.0303,0.3066
wine_benchmark_1034,PCA,0.5267,0.0303,0.005
wine_benchmark_1034,LODA,0.5657,0.0303,0.0441
wine_benchmark_1035,KNN,0.4963,0.0,0.3613
wine_benchmark_1035,LOF,0.5011,0.0,0.2883
wine_benchmark_1035,PCA,0.4816,0.0,0.005
wine_benchmark_1035,LODA,0.5076,0.0,0.038
wine_benchmark_1036,KNN,0.4968,0.0312,0.3703
wine_benchmark_1036,LOF,0.5266,0.0625,0.2927
wine_benchmark_1036,PCA,0.5738,0.0312,0.006
wine_benchmark_1036,LODA,0.5318,0.0312,0.04
wine_benchmark_1037,KNN,0.4947,0.0303,0.3623
wine_benchmark_1037,LOF,0.5234,0.0,0.2803
wine_benchmark_1037,PCA,0.5043,0.0,0.006
wine_benchmark_1037,LODA,0.4813,0.0,0.045
wine_benchmark_1038,KNN,0.6209,0.0938,0.3588
wine_benchmark_1038,LOF,0.6755,0.0625,0.2763
wine_benchmark_1038,PCA,0.5893,0.0625,0.005
wine_benchmark_1038,LODA,0.5532,0.0625,0.037
wine_benchmark_1039,KNN,0.6037,0.0625,0.3584
wine_benchmark_1039,LOF,0.6643,0.0312,0.2853
wine_benchmark_1039,PCA,0.6133,0.0312,0.006
wine_benchmark_1039,LODA,0.6658,0.0312,0.039
wine_benchmark_1040,KNN,0.5035,0.0,0.3666
wine_benchmark_1040,LOF,0.5193,0.0,0.2702
wine_benchmark_1040,PCA,0.4557,0.0,0.005
wine_benchmark_1040,LODA,0.4893,0.0,0.044
wine_benchmark_1041,KNN,0.6337,0.0303,0.3643
wine_benchmark_1041,LOF,0.6442,0.0606,0.2813
wine_benchmark_1041,PCA,0.5539,0.0303,0.005
wine_benchmark_1041,LODA,0.5858,0.0,0.045
wine_benchmark_1042,KNN,0.6071,0.0625,0.3553
wine_benchmark_1042,LOF,0.638,0.0312,0.2722
wine_benchmark_1042,PCA,0.5471,0.0312,0.006
wine_benchmark_1042,LODA,0.6003,0.0625,0.038
wine_benchmark_1043,KNN,0.5631,0.0303,0.3803
wine_benchmark_1043,LOF,0.5555,0.0303,0.2813
wine_benchmark_1043,PCA,0.574,0.0303,0.009
wine_benchmark_1043,LODA,0.5695,0.0303,0.042
wine_benchmark_1044,KNN,0.5863,0.0312,0.3673
wine_benchmark_1044,LOF,0.604,0.0312,0.2723
wine_benchmark_1044,PCA,0.5712,0.0312,0.006
wine_benchmark_1044,LODA,0.5811,0.0323,0.037
wine_benchmark_1045,KNN,0.565,0.0312,0.3628
wine_benchmark_1045,LOF,0.54,0.0312,0.2793
wine_benchmark_1045,PCA,0.5461,0.0312,0.006
wine_benchmark_1045,LODA,0.5988,0.0312,0.039
wine_benchmark_1046,KNN,0.6001,0.0,0.3618
wine_benchmark_1046,LOF,0.6142,0.0,0.2798
wine_benchmark_1046,PCA,0.6402,0.0,0.006
wine_benchmark_1046,LODA,0.6102,0.0,0.036
wine_benchmark_1047,KNN,0.5722,0.0303,0.3523
wine_benchmark_1047,LOF,0.6146,0.0606,0.2823
wine_benchmark_1047,PCA,0.5162,0.0606,0.008
wine_benchmark_1047,LODA,0.5673,0.0303,0.04
wine_benchmark_1048,KNN,0.5995,0.0312,0.3914
wine_benchmark_1048,LOF,0.5736,0.0625,0.2863
wine_benchmark_1048,PCA,0.6399,0.0625,0.005
wine_benchmark_1048,LODA,0.6823,0.0,0.037
wine_benchmark_1049,KNN,0.5919,0.0606,0.3633
wine_benchmark_1049,LOF,0.5289,0.0606,0.2682
wine_benchmark_1049,PCA,0.5801,0.0303,0.006
wine_benchmark_1049,LODA,0.5818,0.0312,0.0445
wine_benchmark_1050,KNN,0.5432,0.0312,0.3713
wine_benchmark_1050,LOF,0.5279,0.0,0.2853
wine_benchmark_1050,PCA,0.5591,0.0312,0.006
wine_benchmark_1050,LODA,0.5923,0.0,0.05
wine_benchmark_1051,KNN,0.6524,0.0312,0.3573
wine_benchmark_1051,LOF,0.602,0.0625,0.2853
wine_benchmark_1051,PCA,0.5802,0.0312,0.006
wine_benchmark_1051,LODA,0.5652,0.0312,0.052
wine_benchmark_1052,KNN,0.5818,0.0,0.3703
wine_benchmark_1052,LOF,0.5928,0.0,0.2773
wine_benchmark_1052,PCA,0.5313,0.0,0.005
wine_benchmark_1052,LODA,0.5398,0.0,0.044
wine_benchmark_1053,KNN,0.561,0.0,0.3668
wine_benchmark_1053,LOF,0.5237,0.0,0.2813
wine_benchmark_1053,PCA,0.6114,0.0,0.006
wine_benchmark_1053,LODA,0.5982,0.0,0.043
wine_benchmark_1054,KNN,0.6253,0.0312,0.4059
wine_benchmark_1054,LOF,0.6054,0.0312,0.2732
wine_benchmark_1054,PCA,0.5914,0.0312,0.005
wine_benchmark_1054,LODA,0.6125,0.0312,0.047
wine_benchmark_1055,KNN,0.5553,0.0,0.3603
wine_benchmark_1055,LOF,0.5511,0.0,0.2843
wine_benchmark_1055,PCA,0.5986,0.0,0.006
wine_benchmark_1055,LODA,0.6172,0.0625,0.0571
wine_benchmark_1056,KNN,0.6383,0.0606,0.3663
wine_benchmark_1056,LOF,0.6025,0.0303,0.2662
wine_benchmark_1056,PCA,0.6676,0.0606,0.005
wine_benchmark_1056,LODA,0.6622,0.0625,0.051
wine_benchmark_1057,KNN,0.6083,0.0303,0.3643
wine_benchmark_1057,LOF,0.587,0.0606,0.2973
wine_benchmark_1057,PCA,0.6274,0.0303,0.005
wine_benchmark_1057,LODA,0.5788,0.0,0.042
wine_benchmark_1058,KNN,0.6508,0.0625,0.3773
wine_benchmark_1058,LOF,0.6435,0.0625,0.2642
wine_benchmark_1058,PCA,0.6621,0.0625,0.005
wine_benchmark_1058,LODA,0.6014,0.0625,0.049
wine_benchmark_1059,KNN,0.5466,0.0625,0.3578
wine_benchmark_1059,LOF,0.556,0.0312,0.2672
wine_benchmark_1059,PCA,0.5985,0.0625,0.006
wine_benchmark_1059,LODA,0.5929,0.0312,0.041
wine_benchmark_1060,KNN,0.5428,0.0312,0.3673
wine_benchmark_1060,LOF,0.5602,0.0312,0.2908
wine_benchmark_1060,PCA,0.6299,0.0,0.006
wine_benchmark_1060,LODA,0.6771,0.0323,0.039
wine_benchmark_1061,KNN,0.4545,0.0,0.3693
wine_benchmark_1061,LOF,0.5044,0.0,0.2752
wine_benchmark_1061,PCA,0.4961,0.0,0.006
wine_benchmark_1061,LODA,0.5331,0.0,0.032
wine_benchmark_1062,KNN,0.548,0.0,0.3683
wine_benchmark_1062,LOF,0.516,0.0,0.2732
wine_benchmark_1062,PCA,0.5513,0.0,0.005
wine_benchmark_1062,LODA,0.541,0.0,0.044
wine_benchmark_1063,KNN,0.5101,0.0,0.3633
wine_benchmark_1063,LOF,0.5054,0.0312,0.2672
wine_benchmark_1063,PCA,0.4509,0.0,0.005
wine_benchmark_1063,LODA,0.4715,0.0,0.047
wine_benchmark_1064,KNN,0.544,0.0,0.3713
wine_benchmark_1064,LOF,0.5775,0.0,0.2753
wine_benchmark_1064,PCA,0.519,0.0,0.006
wine_benchmark_1064,LODA,0.5166,0.0,0.039
wine_benchmark_1065,KNN,0.5282,0.0,0.3713
wine_benchmark_1065,LOF,0.5569,0.0,0.2672
wine_benchmark_1065,PCA,0.5757,0.0,0.006
wine_benchmark_1065,LODA,0.5124,0.0,0.0431
wine_benchmark_1066,KNN,0.5254,0.0,0.3703
wine_benchmark_1066,LOF,0.5307,0.0312,0.2863
wine_benchmark_1066,PCA,0.4618,0.0,0.006
wine_benchmark_1066,LODA,0.5164,0.0312,0.038
wine_benchmark_1067,KNN,0.5189,0.0303,0.3613
wine_benchmark_1067,LOF,0.5517,0.0312,0.2652
wine_benchmark_1067,PCA,0.5352,0.0303,0.012
wine_benchmark_1067,LODA,0.545,0.0,0.041
wine_benchmark_1068,KNN,0.5205,0.0,0.3713
wine_benchmark_1068,LOF,0.5532,0.0,0.2697
wine_benchmark_1068,PCA,0.5336,0.0,0.005
wine_benchmark_1068,LODA,0.5072,0.0312,0.043
wine_benchmark_1069,KNN,0.532,0.0,0.3598
wine_benchmark_1069,LOF,0.6003,0.0,0.3226
wine_benchmark_1069,PCA,0.5423,0.0,0.006
wine_benchmark_1069,LODA,0.5579,0.0,0.046
wine_benchmark_1070,KNN,0.5072,0.0,0.3543
wine_benchmark_1070,LOF,0.5148,0.0312,0.3043
wine_benchmark_1070,PCA,0.4919,0.0,0.005
wine_benchmark_1070,LODA,0.4851,0.0,0.047
wine_benchmark_1071,KNN,0.5712,0.0312,0.3593
wine_benchmark_1071,LOF,0.6033,0.0,0.2998
wine_benchmark_1071,PCA,0.5487,0.0,0.005
wine_benchmark_1071,LODA,0.565,0.0,0.049
wine_benchmark_1072,KNN,0.5295,0.0,0.3633
wine_benchmark_1072,LOF,0.5508,0.0,0.2873
wine_benchmark_1072,PCA,0.4659,0.0,0.005
wine_benchmark_1072,LODA,0.4821,0.0,0.039
wine_benchmark_1073,KNN,0.6075,0.0,0.3671
wine_benchmark_1073,LOF,0.5881,0.0312,0.2753
wine_benchmark_1073,PCA,0.4793,0.0,0.006
wine_benchmark_1073,LODA,0.5555,0.0,0.042
wine_benchmark_1074,KNN,0.5079,0.0,0.3713
wine_benchmark_1074,LOF,0.5875,0.0,0.2813
wine_benchmark_1074,PCA,0.4934,0.0,0.01
wine_benchmark_1074,LODA,0.5672,0.0,0.0451
wine_benchmark_1075,KNN,0.6228,0.0312,0.3704
wine_benchmark_1075,LOF,0.6184,0.0312,0.2692
wine_benchmark_1075,PCA,0.5508,0.0312,0.006
wine_benchmark_1075,LODA,0.4932,0.0,0.035
wine_benchmark_1076,KNN,0.6243,0.0312,0.3663
wine_benchmark_1076,LOF,0.5453,0.0,0.2813
wine_benchmark_1076,PCA,0.5918,0.0312,0.005
wine_benchmark_1076,LODA,0.5376,0.0,0.04
wine_benchmark_1077,KNN,0.5883,0.0303,0.3735
wine_benchmark_1077,LOF,0.601,0.0303,0.2753
wine_benchmark_1077,PCA,0.5218,0.0,0.006
wine_benchmark_1077,LODA,0.575,0.0,0.041
wine_benchmark_1078,KNN,0.4549,0.0625,0.3673
wine_benchmark_1078,LOF,0.5021,0.0625,0.2853
wine_benchmark_1078,PCA,0.4946,0.0,0.005
wine_benchmark_1078,LODA,0.505,0.0,0.041
wine_benchmark_1079,KNN,0.556,0.0,0.3704
wine_benchmark_1079,LOF,0.5334,0.0,0.2748
wine_benchmark_1079,PCA,0.567,0.0,0.006
wine_benchmark_1079,LODA,0.4892,0.0,0.045
wine_benchmark_1080,KNN,0.4572,0.0,0.3668
wine_benchmark_1080,LOF,0.5034,0.0,0.2718
wine_benchmark_1080,PCA,0.5221,0.0,0.007
wine_benchmark_1080,LODA,0.5349,0.0,0.046
wine_benchmark_1201,KNN,0.6186,0.1082,0.533
wine_benchmark_1201,LOF,0.6089,0.0718,0.4594
wine_benchmark_1201,PCA,0.5989,0.0821,0.006
wine_benchmark_1201,LODA,0.5873,0.0769,0.047
wine_benchmark_1202,KNN,0.6137,0.0974,0.506
wine_benchmark_1202,LOF,0.5736,0.0872,0.4384
wine_benchmark_1202,PCA,0.6068,0.0821,0.007
wine_benchmark_1202,LODA,0.6295,0.0876,0.046
wine_benchmark_1203,KNN,0.6113,0.1436,0.5125
wine_benchmark_1203,LOF,0.5877,0.1179,0.4284
wine_benchmark_1203,PCA,0.5883,0.0667,0.007
wine_benchmark_1203,LODA,0.6045,0.0974,0.048
wine_benchmark_1204,KNN,0.6802,0.1385,0.544
wine_benchmark_1204,LOF,0.6316,0.1082,0.4794
wine_benchmark_1204,PCA,0.5973,0.1134,0.006
wine_benchmark_1204,LODA,0.6204,0.0567,0.048
wine_benchmark_1205,KNN,0.6496,0.1231,0.5458
wine_benchmark_1205,LOF,0.6032,0.0923,0.4658
wine_benchmark_1205,PCA,0.5817,0.0923,0.006
wine_benchmark_1205,LODA,0.5428,0.0923,0.04
wine_benchmark_1206,KNN,0.6383,0.1231,0.5305
wine_benchmark_1206,LOF,0.6113,0.0923,0.4537
wine_benchmark_1206,PCA,0.6022,0.1026,0.008
wine_benchmark_1206,LODA,0.6194,0.1179,0.052
wine_benchmark_1207,KNN,0.6692,0.1846,0.5048
wine_benchmark_1207,LOF,0.6337,0.1282,0.4474
wine_benchmark_1207,PCA,0.6147,0.1077,0.007
wine_benchmark_1207,LODA,0.6296,0.0821,0.05
wine_benchmark_1208,KNN,0.6216,0.1128,0.5135
wine_benchmark_1208,LOF,0.5949,0.1231,0.4604
wine_benchmark_1208,PCA,0.5808,0.1026,0.007
wine_benchmark_1208,LODA,0.6198,0.0872,0.055
wine_benchmark_1209,KNN,0.6069,0.0974,0.5245
wine_benchmark_1209,LOF,0.5946,0.0769,0.4474
wine_benchmark_1209,PCA,0.5842,0.0718,0.0075
wine_benchmark_1209,LODA,0.6942,0.1282,0.046
wine_benchmark_1210,KNN,0.6613,0.1179,0.5117
wine_benchmark_1210,LOF,0.6408,0.1026,0.4605
wine_benchmark_1210,PCA,0.5754,0.0464,0.006
wine_benchmark_1210,LODA,0.5188,0.0615,0.05
wine_benchmark_1211,KNN,0.6541,0.1186,0.5065
wine_benchmark_1211,LOF,0.6175,0.0872,0.4354
wine_benchmark_1211,PCA,0.5778,0.0821,0.007
wine_benchmark_1211,LODA,0.5867,0.0769,0.04
wine_benchmark_1212,KNN,0.6437,0.1282,0.5095
wine_benchmark_1212,LOF,0.6476,0.1179,0.4294
wine_benchmark_1212,PCA,0.5766,0.0769,0.006
wine_benchmark_1212,LODA,0.5149,0.0718,0.048
wine_benchmark_1213,KNN,0.6406,0.0923,0.526
wine_benchmark_1213,LOF,0.6108,0.0928,0.4449
wine_benchmark_1213,PCA,0.5761,0.0615,0.006
wine_benchmark_1213,LODA,0.5653,0.0821,0.048
wine_benchmark_1214,KNN,0.6167,0.0923,0.537
wine_benchmark_1214,LOF,0.5905,0.0872,0.4614
wine_benchmark_1214,PCA,0.5995,0.0872,0.006
wine_benchmark_1214,LODA,0.6328,0.0923,0.052
wine_benchmark_1215,KNN,0.6019,0.0923,0.5055
wine_benchmark_1215,LOF,0.5777,0.0718,0.4256
wine_benchmark_1215,PCA,0.6088,0.0667,0.007
wine_benchmark_1215,LODA,0.6626,0.0615,0.047
wine_benchmark_1216,KNN,0.615,0.1026,0.533
wine_benchmark_1216,LOF,0.579,0.1128,0.4524
wine_benchmark_1216,PCA,0.5983,0.0872,0.007
wine_benchmark_1216,LODA,0.5578,0.0923,0.05
wine_benchmark_1217,KNN,0.6689,0.1128,0.4941
wine_benchmark_1217,LOF,0.6247,0.1026,0.4314
wine_benchmark_1217,PCA,0.5943,0.1128,0.006
wine_benchmark_1217,LODA,0.5311,0.0923,0.047
wine_benchmark_1218,KNN,0.6591,0.1077,0.5175
wine_benchmark_1218,LOF,0.6197,0.0923,0.4384
wine_benchmark_1218,PCA,0.6132,0.0923,0.007
wine_benchmark_1218,LODA,0.575,0.0974,0.0561
wine_benchmark_1219,KNN,0.6425,0.0923,0.5133
wine_benchmark_1219,LOF,0.6187,0.0974,0.4409
wine_benchmark_1219,PCA,0.5886,0.0923,0.008
wine_benchmark_1219,LODA,0.6091,0.0761,0.05
wine_benchmark_1220,KNN,0.6539,0.1077,0.5105
wine_benchmark_1220,LOF,0.6316,0.1077,0.4175
wine_benchmark_1220,PCA,0.6003,0.0821,0.006
wine_benchmark_1220,LODA,0.5967,0.1077,0.0501
wine_benchmark_1221,KNN,0.6596,0.134,0.5121
