benchmark_id,Model,ROC,precision at rank n,execution time
imgseg_benchmark_1580,PCA,0.7237,0.3712,0.002
imgseg_benchmark_1580,LODA,0.6294,0.3788,0.021
imgseg_benchmark_1581,KNN,0.7112,0.1742,0.1131
imgseg_benchmark_1581,LOF,0.668,0.1818,0.0601
imgseg_benchmark_1581,PCA,0.6942,0.4015,0.003
imgseg_benchmark_1581,LODA,0.6209,0.1515,0.02
imgseg_benchmark_1582,KNN,0.692,0.2045,0.1151
imgseg_benchmark_1582,LOF,0.6503,0.1288,0.0601
imgseg_benchmark_1582,PCA,0.742,0.3864,0.002
imgseg_benchmark_1582,LODA,0.7706,0.3939,0.021
imgseg_benchmark_1583,KNN,0.7445,0.2045,0.1141
imgseg_benchmark_1583,LOF,0.6563,0.1667,0.0591
imgseg_benchmark_1583,PCA,0.7314,0.4318,0.003
imgseg_benchmark_1583,LODA,0.7469,0.5,0.02
imgseg_benchmark_1584,KNN,0.6929,0.1667,0.1141
imgseg_benchmark_1584,LOF,0.6685,0.1374,0.0601
imgseg_benchmark_1584,PCA,0.7038,0.3333,0.003
imgseg_benchmark_1584,LODA,0.5938,0.3409,0.02
imgseg_benchmark_1585,KNN,0.7263,0.1439,0.1136
imgseg_benchmark_1585,LOF,0.6516,0.1364,0.0631
imgseg_benchmark_1585,PCA,0.748,0.4091,0.003
imgseg_benchmark_1585,LODA,0.677,0.4091,0.023
imgseg_benchmark_1586,KNN,0.7137,0.1667,0.1111
imgseg_benchmark_1586,LOF,0.6627,0.2045,0.0601
imgseg_benchmark_1586,PCA,0.6844,0.3359,0.003
imgseg_benchmark_1586,LODA,0.6103,0.3333,0.021
imgseg_benchmark_1587,KNN,0.748,0.1515,0.1111
imgseg_benchmark_1587,LOF,0.6526,0.1364,0.0601
imgseg_benchmark_1587,PCA,0.7536,0.4015,0.003
imgseg_benchmark_1587,LODA,0.6518,0.2045,0.021
imgseg_benchmark_1588,KNN,0.7209,0.1818,0.1131
imgseg_benchmark_1588,LOF,0.5842,0.1515,0.0621
imgseg_benchmark_1588,PCA,0.7195,0.3939,0.003
imgseg_benchmark_1588,LODA,0.6815,0.3333,0.021
imgseg_benchmark_1589,KNN,0.7552,0.1742,0.1131
imgseg_benchmark_1589,LOF,0.6412,0.197,0.0601
imgseg_benchmark_1589,PCA,0.7286,0.3864,0.002
imgseg_benchmark_1589,LODA,0.4333,0.0909,0.021
imgseg_benchmark_1590,KNN,0.7683,0.1832,0.1121
imgseg_benchmark_1590,LOF,0.6613,0.1439,0.0641
imgseg_benchmark_1590,PCA,0.7305,0.4091,0.003
imgseg_benchmark_1590,LODA,0.733,0.3939,0.021
imgseg_benchmark_1591,KNN,0.7155,0.1667,0.1101
imgseg_benchmark_1591,LOF,0.6316,0.1515,0.0631
imgseg_benchmark_1591,PCA,0.7306,0.4394,0.003
imgseg_benchmark_1591,LODA,0.717,0.3788,0.021
imgseg_benchmark_1592,KNN,0.726,0.1667,0.1161
imgseg_benchmark_1592,LOF,0.6616,0.1439,0.0631
imgseg_benchmark_1592,PCA,0.7063,0.3636,0.003
imgseg_benchmark_1592,LODA,0.54,0.3333,0.021
imgseg_benchmark_1593,KNN,0.7142,0.1374,0.1136
imgseg_benchmark_1593,LOF,0.619,0.1374,0.0601
imgseg_benchmark_1593,PCA,0.7342,0.3485,0.003
imgseg_benchmark_1593,LODA,0.6741,0.303,0.022
imgseg_benchmark_1594,KNN,0.7318,0.1591,0.1117
imgseg_benchmark_1594,LOF,0.6605,0.1364,0.0661
imgseg_benchmark_1594,PCA,0.7122,0.3182,0.003
imgseg_benchmark_1594,LODA,0.5964,0.3182,0.022
imgseg_benchmark_1595,KNN,0.7349,0.1742,0.1121
imgseg_benchmark_1595,LOF,0.6728,0.1591,0.0601
imgseg_benchmark_1595,PCA,0.7173,0.3788,0.003
imgseg_benchmark_1595,LODA,0.6424,0.2273,0.021
imgseg_benchmark_1596,KNN,0.7398,0.1591,0.115
imgseg_benchmark_1596,LOF,0.641,0.1818,0.0601
imgseg_benchmark_1596,PCA,0.7449,0.3712,0.003
imgseg_benchmark_1596,LODA,0.6844,0.2576,0.0225
imgseg_benchmark_1597,KNN,0.7089,0.1667,0.1112
imgseg_benchmark_1597,LOF,0.6644,0.197,0.06
imgseg_benchmark_1597,PCA,0.7088,0.3511,0.003
imgseg_benchmark_1597,LODA,0.6312,0.3182,0.02
imgseg_benchmark_1598,KNN,0.6994,0.1515,0.1131
imgseg_benchmark_1598,LOF,0.6635,0.1515,0.0611
imgseg_benchmark_1598,PCA,0.6957,0.3788,0.003
imgseg_benchmark_1598,LODA,0.605,0.3485,0.02
imgseg_benchmark_1599,KNN,0.7199,0.1591,0.1101
imgseg_benchmark_1599,LOF,0.6366,0.197,0.0601
imgseg_benchmark_1599,PCA,0.7343,0.4167,0.003
imgseg_benchmark_1599,LODA,0.5748,0.3409,0.022
imgseg_benchmark_1600,KNN,0.7507,0.197,0.1131
imgseg_benchmark_1600,LOF,0.6513,0.1894,0.0621
imgseg_benchmark_1600,PCA,0.7359,0.3939,0.002
imgseg_benchmark_1600,LODA,0.6271,0.1364,0.021
imgseg_benchmark_1601,KNN,0.7379,0.1591,0.1111
imgseg_benchmark_1601,LOF,0.6228,0.1439,0.0581
imgseg_benchmark_1601,PCA,0.751,0.4242,0.003
imgseg_benchmark_1601,LODA,0.5691,0.1288,0.022
imgseg_benchmark_1602,KNN,0.7538,0.1515,0.1141
imgseg_benchmark_1602,LOF,0.6274,0.1667,0.0591
imgseg_benchmark_1602,PCA,0.7321,0.3182,0.003
imgseg_benchmark_1602,LODA,0.6821,0.3258,0.022
imgseg_benchmark_1603,KNN,0.766,0.1894,0.1141
imgseg_benchmark_1603,LOF,0.6684,0.1667,0.0601
imgseg_benchmark_1603,PCA,0.7252,0.3636,0.003
imgseg_benchmark_1603,LODA,0.656,0.3561,0.021
imgseg_benchmark_1604,KNN,0.7411,0.1288,0.1111
imgseg_benchmark_1604,LOF,0.6531,0.1818,0.0591
imgseg_benchmark_1604,PCA,0.7295,0.3333,0.003
imgseg_benchmark_1604,LODA,0.6885,0.3485,0.023
imgseg_benchmark_1605,KNN,0.749,0.1439,0.1111
imgseg_benchmark_1605,LOF,0.6876,0.1818,0.0611
imgseg_benchmark_1605,PCA,0.7035,0.3939,0.003
imgseg_benchmark_1605,LODA,0.6988,0.4167,0.021
imgseg_benchmark_1606,KNN,0.7309,0.1667,0.1141
imgseg_benchmark_1606,LOF,0.6816,0.1364,0.0601
imgseg_benchmark_1606,PCA,0.7185,0.3712,0.002
imgseg_benchmark_1606,LODA,0.6753,0.3333,0.021
imgseg_benchmark_1607,KNN,0.7351,0.1591,0.1181
imgseg_benchmark_1607,LOF,0.6337,0.1364,0.0581
imgseg_benchmark_1607,PCA,0.7442,0.3561,0.003
imgseg_benchmark_1607,LODA,0.5674,0.1439,0.021
imgseg_benchmark_1608,KNN,0.743,0.1515,0.1121
imgseg_benchmark_1608,LOF,0.6294,0.1742,0.0581
imgseg_benchmark_1608,PCA,0.7039,0.3485,0.003
imgseg_benchmark_1608,LODA,0.6736,0.3106,0.021
imgseg_benchmark_1609,KNN,0.7253,0.1818,0.1131
imgseg_benchmark_1609,LOF,0.6522,0.1591,0.0591
imgseg_benchmark_1609,PCA,0.6798,0.3182,0.003
imgseg_benchmark_1609,LODA,0.683,0.303,0.02
imgseg_benchmark_1610,KNN,0.7428,0.1818,0.1081
imgseg_benchmark_1610,LOF,0.6173,0.1136,0.0611
imgseg_benchmark_1610,PCA,0.7177,0.3485,0.003
imgseg_benchmark_1610,LODA,0.6878,0.3258,0.021
imgseg_benchmark_1611,KNN,0.722,0.1364,0.1151
imgseg_benchmark_1611,LOF,0.6495,0.1591,0.0651
imgseg_benchmark_1611,PCA,0.7129,0.3788,0.003
imgseg_benchmark_1611,LODA,0.715,0.3788,0.021
imgseg_benchmark_1612,KNN,0.6863,0.1439,0.1111
imgseg_benchmark_1612,LOF,0.613,0.1667,0.0621
imgseg_benchmark_1612,PCA,0.7013,0.3409,0.003
imgseg_benchmark_1612,LODA,0.5072,0.1212,0.024
imgseg_benchmark_1613,KNN,0.7297,0.1288,0.1121
imgseg_benchmark_1613,LOF,0.6056,0.1364,0.0621
imgseg_benchmark_1613,PCA,0.6934,0.2879,0.003
imgseg_benchmark_1613,LODA,0.6461,0.2672,0.02
imgseg_benchmark_1614,KNN,0.683,0.1515,0.1121
imgseg_benchmark_1614,LOF,0.6921,0.1591,0.0621
imgseg_benchmark_1614,PCA,0.7083,0.3561,0.003
imgseg_benchmark_1614,LODA,0.6788,0.2672,0.02
imgseg_benchmark_1615,KNN,0.7263,0.1212,0.1107
imgseg_benchmark_1615,LOF,0.6161,0.1212,0.0641
imgseg_benchmark_1615,PCA,0.7402,0.3712,0.003
imgseg_benchmark_1615,LODA,0.6382,0.2121,0.023
imgseg_benchmark_1616,KNN,0.7487,0.1603,0.1107
imgseg_benchmark_1616,LOF,0.6381,0.1667,0.0621
imgseg_benchmark_1616,PCA,0.7377,0.4091,0.003
imgseg_benchmark_1616,LODA,0.5606,0.2197,0.02
imgseg_benchmark_1617,KNN,0.7327,0.1439,0.1111
imgseg_benchmark_1617,LOF,0.5878,0.1364,0.0591
imgseg_benchmark_1617,PCA,0.7351,0.3258,0.003
imgseg_benchmark_1617,LODA,0.6135,0.1591,0.022
imgseg_benchmark_1618,KNN,0.6956,0.1667,0.1161
imgseg_benchmark_1618,LOF,0.6508,0.1288,0.0601
imgseg_benchmark_1618,PCA,0.7177,0.3485,0.003
imgseg_benchmark_1618,LODA,0.6424,0.2879,0.021
imgseg_benchmark_1619,KNN,0.753,0.1439,0.1141
imgseg_benchmark_1619,LOF,0.6142,0.1591,0.0601
imgseg_benchmark_1619,PCA,0.7222,0.3864,0.003
imgseg_benchmark_1619,LODA,0.7338,0.3636,0.021
imgseg_benchmark_1620,KNN,0.7467,0.1667,0.1124
imgseg_benchmark_1620,LOF,0.6636,0.1667,0.0611
imgseg_benchmark_1620,PCA,0.7845,0.4394,0.003
imgseg_benchmark_1620,LODA,0.6319,0.3485,0.021
